run-id,use_vernalisation_fix,sowing-date,harvest-date,crop-id,sim.json,crop.json,site.json,incl_hist,climate_path_to_latlon_file,climate_path_to_csvs,gcm,rcm,scenario,ensmem,version,start_date,end_date,groundwater-level,impenetrable-layer,elevation,slope,latitude,landcover,fertilization,NitrogenResponseOn,irrigation,WaterDeficitResponseOn,EmergenceMoistureControlOn,EmergenceFloodingControlOn,LeafExtensionModifier,CO2,O3,FieldConditionModifier,StageTemperatureSum,comment,region_name,crop_data,irrigation_data,species_param_name,cultivar_param_name,param_value,param_index_in_array,coeff
1091,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,2048-01-01,2048-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2048_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1092,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r1i1p1,v1,2048-01-01,2048-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2048_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1093,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,2048-01-01,2048-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2048_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1094,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,2048-01-01,2048-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2048_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1095,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,r12i1p1,v1,2048-01-01,2048-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2048_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1096,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,2048-01-01,2048-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2048_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1097,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,2048-01-01,2048-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2048_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1098,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,2048-01-01,2048-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2048_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1099,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2048-01-01,2048-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2048_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1100,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,2048-01-01,2048-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2048_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1101,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,2048-01-01,2048-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2048_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1102,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,2048-01-01,2048-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2048_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1103,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r2i1p1,v1,2048-01-01,2048-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2048_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1104,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r2i1p1,v1,2048-01-01,2048-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2048_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1105,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,2048-01-01,2048-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2048_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1106,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,CCCma-CanESM2,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2049-01-01,2049-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2049_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1107,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,2049-01-01,2049-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2049_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1108,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,2049-01-01,2049-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2049_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1109,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r1i1p1,v1,2049-01-01,2049-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2049_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1110,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,2049-01-01,2049-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2049_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1111,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,2049-01-01,2049-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2049_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1112,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,r12i1p1,v1,2049-01-01,2049-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2049_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1113,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,2049-01-01,2049-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2049_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1114,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,2049-01-01,2049-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2049_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1115,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,2049-01-01,2049-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2049_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1116,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2049-01-01,2049-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2049_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1117,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,2049-01-01,2049-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2049_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1118,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,2049-01-01,2049-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2049_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1119,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,2049-01-01,2049-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2049_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1120,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r2i1p1,v1,2049-01-01,2049-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2049_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1121,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r2i1p1,v1,2049-01-01,2049-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2049_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1122,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,2049-01-01,2049-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2049_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1123,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,CCCma-CanESM2,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2050-01-01,2050-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2050_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1124,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,2050-01-01,2050-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2050_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1125,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,2050-01-01,2050-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2050_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1126,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r1i1p1,v1,2050-01-01,2050-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2050_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1127,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,2050-01-01,2050-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2050_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1128,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,2050-01-01,2050-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2050_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1129,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,r12i1p1,v1,2050-01-01,2050-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2050_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1130,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,2050-01-01,2050-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2050_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1131,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,2050-01-01,2050-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2050_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1132,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,2050-01-01,2050-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2050_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1133,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2050-01-01,2050-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2050_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1134,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,2050-01-01,2050-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2050_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1135,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,2050-01-01,2050-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2050_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1136,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,2050-01-01,2050-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2050_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1137,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r2i1p1,v1,2050-01-01,2050-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2050_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1138,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r2i1p1,v1,2050-01-01,2050-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2050_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1139,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,2050-01-01,2050-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2050_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
1140,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,CCCma-CanESM2,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2051-01-01,2051-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,100_220_390_120_330_140_25,prediction_runs,,crop_MS_2051_100_25832_etrs89-utm32n.asc,irrigation_SM_2040_100_25832_etrs89-utm32n.asc,,DroughtStressThreshold,0.5,1,
