run-id,use_vernalisation_fix,sowing-date,harvest-date,crop-id,sim.json,crop.json,site.json,incl_hist,climate_path_to_latlon_file,climate_path_to_csvs,gcm,rcm,scenario,ensmem,version,start_date,end_date,groundwater-level,impenetrable-layer,elevation,slope,latitude,landcover,fertilization,NitrogenResponseOn,irrigation,WaterDeficitResponseOn,EmergenceMoistureControlOn,EmergenceFloodingControlOn,LeafExtensionModifier,CO2,O3,FieldConditionModifier,StageTemperatureSum,comment,region_name,crop_data,irrigation_data,species_param_name,cultivar_param_name,param_value,param_index_in_array,coeff
109,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
110,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
111,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
112,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
113,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
114,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
115,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
116,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
117,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r2i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
118,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r2i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
119,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,SA_CType2_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
120,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,CCCma-CanESM2,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SA_CType3_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
121,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SA_CType3_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
122,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SA_CType3_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
123,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SA_CType3_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
124,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SA_CType3_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
125,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SA_CType3_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
126,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SA_CType3_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
127,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SA_CType3_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
128,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SA_CType3_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
129,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SA_CType3_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
130,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SA_CType3_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
131,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SA_CType3_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
132,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SA_CType3_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
133,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SA_CType3_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
134,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r2i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SA_CType3_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
135,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r2i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SA_CType3_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
136,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,SA_CType3_{year}_100_25832_etrs89-utm32n.asc,SAirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
137,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,CCCma-CanESM2,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,TH_CType2_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
138,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,TH_CType2_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
139,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,TH_CType2_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
140,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,TH_CType2_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
141,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,TH_CType2_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
142,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,TH_CType2_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
143,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,TH_CType2_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
144,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,TH_CType2_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
145,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,TH_CType2_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
146,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,TH_CType2_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
147,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,TH_CType2_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
148,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,TH_CType2_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
149,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r2i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,TH_CType2_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
150,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,TH_CType2_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
151,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r2i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,TH_CType2_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
152,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r2i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,TH_CType2_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
153,True,fixed,auto,SM_sfix_hauto,sim_projection_avgyield.json,crop2.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,0.98,,projection,,TH_CType2_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_maize.asc,,,,,
154,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,CCCma-CanESM2,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,TH_CType3_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
155,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,TH_CType3_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
156,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,TH_CType3_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
157,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,TH_CType3_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
158,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,TH_CType3_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
159,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,TH_CType3_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
160,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,r12i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,TH_CType3_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
161,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,TH_CType3_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
162,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MIROC-MIROC5,GERICS-REMO2015,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,TH_CType3_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
163,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,TH_CType3_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
164,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp85,r1i1p1,v1,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,TH_CType3_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
165,True,fixed,auto,WW_sfix_hauto,sim_projection_avgyield.json,crop.json,site.json,False,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,2023-01-01,2069-12-31,False,False,True,True,True,False,False,True,False,True,False,False,False,,,1.0,,projection,,TH_CType3_{year}_100_25832_etrs89-utm32n.asc,THirrigation_100_25832_etrs89-utms32n_cereals.asc,,,,,
